	HIDRoot12	MorexRoot12	HIDRoot11	RumRhizo12	RumRoot11	MorexRoot11	RumRoot10	HIDRhizo12	MorexRhizo10	HIDRhizo11	RumRhizo10	HIDRoot10	Bulk10	MorexRhizo11	MorexRhizo12	HIDRhizo10	MorexRoot10	RumRhizo11	RumRoot12	Bulk11	Bulk12	MorexRhizo20	RumRhizo21	RumRoot22	MorexRhizo22	RumRhizo20	MorexRhizo23	HIDRhizo21	MorexRoot23	MorexRoot20	Bulk23	Bulk20	RumRoot20	HIDRoot20	Bulk22	MorexRoot22	HIDRhizo22	HIDRoot21	HIDRoot22	RumRhizo22	RumRoot21	HIDRhizo20
RumRhizo10	0.251537075696	0.322643255611	0.345124632136	0.297703273264	0.241607548221	0.269884334551	0.364256524536	0.368802638676	0.22896570435	0.344990350408	0.0	0.300101578178	0.254858088558	0.307119389374	0.285354914722	0.259772290707	0.277218717246	0.332422898056	0.389090509501	0.335401085384	0.287476570752	0.399916396224	0.397835221567	0.513432139764	0.229179806204	0.355917107721	0.244436367703	0.465952849769	0.462437998967	0.359201172833	0.463505504124	0.386543014253	0.355116571923	0.393004110054	0.418590308531	0.356566107567	0.319927900465	0.37100553953	0.398637201422	0.428732964204	0.470362464595	0.369947209576
HIDRoot10	0.317178844706	0.308501823195	0.258163018773	0.21529012784	0.267300879844	0.230500337524	0.251535896455	0.335028633524	0.200366568417	0.279612606895	0.300101578178	0.0	0.365924046366	0.30257096151	0.310704034713	0.315735065935	0.25272247012	0.380004758614	0.509581149738	0.373512511826	0.300765271468	0.410350223547	0.333860311468	0.497741222349	0.288893912184	0.341934407145	0.298328519007	0.449185227852	0.468034617532	0.271968680089	0.486009832105	0.3899973099	0.417326870001	0.356230215431	0.447501778094	0.407991383204	0.407901051298	0.334939169347	0.450777142909	0.405067451215	0.460849564003	0.355503772539
Bulk10	0.361363267012	0.401805153573	0.406231650997	0.358268688176	0.346110939882	0.299924627951	0.439835548689	0.37113989457	0.32559992916	0.354695847318	0.254858088558	0.365924046366	0.0	0.327200234106	0.295358432712	0.291484271669	0.365098192946	0.252184427921	0.472345591196	0.230908109672	0.300269420859	0.431726486159	0.45596816482	0.562239762674	0.296469289913	0.412824262951	0.306849925629	0.48904357363	0.532036722908	0.448020956518	0.475673592848	0.449182256247	0.415671996739	0.490956085307	0.464654112734	0.428108362857	0.324877906746	0.473156673537	0.429485129517	0.44559696501	0.524833646113	0.447956496572
MorexRhizo11	0.359168726853	0.402267678229	0.306806057768	0.405823401003	0.318556825078	0.309231515724	0.353387840268	0.382358938027	0.269950667616	0.356282774783	0.307119389374	0.30257096151	0.327200234106	0.0	0.335988003999	0.373910104028	0.287463322884	0.353855843392	0.487312129767	0.335154876569	0.298080583415	0.411541145724	0.382753096152	0.429882577441	0.364165451412	0.441230803049	0.350382732671	0.43200874875	0.477069222749	0.365242949012	0.496393754746	0.451314664097	0.388761238491	0.394065099758	0.478491845916	0.381791514271	0.371622032608	0.327835857711	0.390717557088	0.398116410117	0.435179514408	0.39182284854
MorexRhizo12	0.345463039991	0.372794364388	0.391859049549	0.286265170046	0.297929118225	0.290035333255	0.41130193294	0.315370451849	0.304806129769	0.329957257594	0.285354914722	0.310704034713	0.295358432712	0.335988003999	0.0	0.276346735608	0.368196635595	0.302303872532	0.449240054781	0.304366818621	0.333909676892	0.270278348751	0.438568907498	0.521507939238	0.237229069077	0.37119929355	0.273760590961	0.424631685745	0.416682481724	0.356403808896	0.458381013349	0.382721933124	0.370587568925	0.474095352011	0.433749534925	0.350005608145	0.335218603039	0.411040964633	0.379976776989	0.418142931109	0.486514362712	0.404089962046
HIDRhizo10	0.378644517516	0.386476318441	0.332009717104	0.195405568412	0.38453681721	0.304334700934	0.363556862901	0.260473250861	0.304263603516	0.256348209511	0.259772290707	0.315735065935	0.291484271669	0.373910104028	0.276346735608	0.0	0.389257992017	0.331477506959	0.541413014819	0.294700181499	0.288246541002	0.336067558867	0.373680234145	0.530260326559	0.258198582507	0.222966793961	0.31260994198	0.398748967116	0.481346933704	0.398225488326	0.321854592214	0.276011490698	0.441777579904	0.481475597425	0.304337414966	0.422424908408	0.274546147248	0.460983556539	0.453017477198	0.456846762874	0.522845788979	0.31397151354
MorexRoot10	0.256841547648	0.310555081829	0.201873210197	0.351746216654	0.23193060743	0.264227715049	0.273935765847	0.40650809083	0.237077800064	0.344251172619	0.277218717246	0.25272247012	0.365098192946	0.287463322884	0.368196635595	0.389257992017	0.0	0.372156986665	0.435781755877	0.386103315416	0.37107964071	0.449704048208	0.359721376476	0.39461445651	0.31729087401	0.426750608728	0.277656526064	0.497252070521	0.431391120159	0.263448979289	0.558801873585	0.479500633638	0.319005219527	0.280042907003	0.521339752188	0.312346142156	0.360192656898	0.241995945377	0.363632200134	0.325006961995	0.367604636205	0.437575171133
RumRhizo11	0.354790816194	0.373720186348	0.383949087467	0.31705331333	0.301582346125	0.307655117702	0.457590945837	0.362814934381	0.341019663863	0.358324294112	0.332422898056	0.380004758614	0.252184427921	0.353855843392	0.302303872532	0.331477506959	0.372156986665	0.0	0.464760513967	0.273508769539	0.364340103994	0.454471125423	0.446947166981	0.533548649749	0.373671982601	0.439535891559	0.325132583506	0.516269632852	0.474744116781	0.418653848471	0.520472805788	0.480484962483	0.429905277783	0.484103622331	0.50310292515	0.411267307896	0.351764496695	0.460874553668	0.458068125413	0.481242020745	0.518128380844	0.438458246578
RumRoot12	0.402273227972	0.393069810225	0.506136649413	0.532651010926	0.351349389224	0.475050346834	0.518981013146	0.58860986528	0.474436989916	0.579355040984	0.389090509501	0.509581149738	0.472345591196	0.487312129767	0.449240054781	0.541413014819	0.435781755877	0.464760513967	0.0	0.524883261566	0.512181414491	0.563913858662	0.590466059405	0.512345398769	0.472439159633	0.574825430044	0.469829683044	0.586286698357	0.485400646908	0.466623446958	0.687548024277	0.615018235057	0.355430290664	0.466054328477	0.649622498954	0.409282741547	0.520662493733	0.392462163045	0.356658393672	0.480129475256	0.572684642438	0.574529064189
Bulk11	0.377804731614	0.438676048117	0.365443410736	0.313358739359	0.343445402351	0.338645596623	0.462350515126	0.28283803063	0.371343713232	0.372094824266	0.335401085384	0.373512511826	0.230908109672	0.335154876569	0.304366818621	0.294700181499	0.386103315416	0.273508769539	0.524883261566	0.0	0.254461054249	0.401083410153	0.473125694533	0.565933120328	0.345525248098	0.345657535205	0.318620730251	0.438129521531	0.508195251461	0.460313392726	0.423440225644	0.385580834058	0.438920091065	0.485293309668	0.412617924528	0.415614677891	0.335686790772	0.466919378474	0.475020629856	0.441051508921	0.527398710854	0.36215777808
Bulk12	0.329259748437	0.379375537637	0.371679202433	0.277451773623	0.327798759538	0.322700312582	0.388981158594	0.288402785754	0.317725160929	0.357911932275	0.287476570752	0.300765271468	0.300269420859	0.298080583415	0.333909676892	0.288246541002	0.37107964071	0.364340103994	0.512181414491	0.254461054249	0.0	0.367324241063	0.464747090505	0.562258446322	0.292287882596	0.336664309979	0.317577537709	0.40446865424	0.512293427246	0.405483273001	0.406423005662	0.315744785462	0.426834808569	0.459081671696	0.352893484627	0.435357200099	0.378011579406	0.439836040051	0.469522300051	0.481066622848	0.546792002456	0.315505845438
MorexRhizo20	0.377958204937	0.462441117523	0.431763579438	0.339498224223	0.427194155276	0.399187553266	0.452235556836	0.214329099109	0.423786095761	0.31761439	0.399916396224	0.410350223547	0.431726486159	0.411541145724	0.270278348751	0.336067558867	0.449704048208	0.454471125423	0.563913858662	0.401083410153	0.367324241063	0.0	0.367000208464	0.531874853993	0.327169076198	0.337029001057	0.324824853505	0.319946024207	0.413494012895	0.368973124955	0.349404733292	0.268488967299	0.46026946015	0.477214518482	0.329174463106	0.407730782435	0.326581611662	0.470175241869	0.452868142083	0.44416722371	0.506063499026	0.308767406754
RumRhizo21	0.419722187461	0.459104596278	0.305298967721	0.353337393046	0.389495203648	0.400452686446	0.370418667058	0.367974204595	0.291776214801	0.326225192554	0.397835221567	0.333860311468	0.45596816482	0.382753096152	0.438568907498	0.373680234145	0.359721376476	0.446947166981	0.590466059405	0.473125694533	0.464747090505	0.367000208464	0.0	0.373963343334	0.412026498995	0.310719451153	0.33455781836	0.400958174086	0.447612695926	0.309029601042	0.462619550737	0.460722463012	0.452581443608	0.372117813305	0.497998837162	0.414508174343	0.358744469053	0.400007756316	0.459288445824	0.367883907277	0.36781754864	0.380368763986
RumRoot22	0.465534932689	0.516426972789	0.355501165247	0.528821554379	0.446553796549	0.462741544441	0.451647797438	0.549538628894	0.463649051655	0.48838636745	0.513432139764	0.497741222349	0.562239762674	0.429882577441	0.521507939238	0.530260326559	0.39461445651	0.533548649749	0.512345398769	0.565933120328	0.562258446322	0.531874853993	0.373963343334	0.0	0.525403669725	0.481056695832	0.476942418392	0.492960543203	0.36346813329	0.36951499895	0.634330354054	0.625675575359	0.387490055817	0.406646068293	0.657826291252	0.319227894412	0.452791493622	0.330767803581	0.35271786756	0.368325194507	0.270563635164	0.574268710668
MorexRhizo22	0.30534571048	0.348879137013	0.387874126906	0.221100644942	0.31463673557	0.285940795999	0.369503693104	0.329627137849	0.267761393358	0.32304028585	0.229179806204	0.288893912184	0.296469289913	0.364165451412	0.237229069077	0.258198582507	0.31729087401	0.373671982601	0.472439159633	0.345525248098	0.292287882596	0.327169076198	0.412026498995	0.525403669725	0.0	0.291595497184	0.202708214568	0.4140329568	0.455722756963	0.341407125889	0.390708675634	0.283367069951	0.384665484854	0.397208327531	0.338429938219	0.355503596332	0.301650967989	0.379425392598	0.361132679144	0.408719283665	0.488501977119	0.3232824888
RumRhizo20	0.401669285153	0.437546469217	0.335738614034	0.245628473235	0.404310229481	0.345665003294	0.399622695587	0.314362031635	0.381825178098	0.346202144191	0.355917107721	0.341934407145	0.412824262951	0.441230803049	0.37119929355	0.222966793961	0.426750608728	0.439535891559	0.574825430044	0.345657535205	0.336664309979	0.337029001057	0.310719451153	0.481056695832	0.291595497184	0.0	0.325640116257	0.37072396915	0.454452996088	0.41361569628	0.346870499447	0.335067330014	0.426933033822	0.451371123677	0.38537444719	0.410246567812	0.339840507901	0.462600540917	0.455716251837	0.440470530981	0.448243404638	0.287499401733
MorexRhizo23	0.24257331732	0.332873544769	0.332184283614	0.275307188226	0.244397697255	0.241111555747	0.35802067713	0.332818384508	0.259231539305	0.362514671664	0.244436367703	0.298328519007	0.306849925629	0.350382732671	0.273760590961	0.31260994198	0.277656526064	0.325132583506	0.469829683044	0.318620730251	0.317577537709	0.324824853505	0.33455781836	0.476942418392	0.202708214568	0.325640116257	0.0	0.397178909616	0.418660133653	0.300388429177	0.477181962911	0.395448129526	0.369156801962	0.28226280586	0.443784824089	0.291838412629	0.300648679607	0.329632483242	0.378497433258	0.358632456866	0.412685866333	0.316051074432
HIDRhizo21	0.467700546453	0.500168405417	0.476825351364	0.402574093062	0.483165299619	0.412440821904	0.347225359614	0.344931322962	0.461596365733	0.476707908272	0.465952849769	0.449185227852	0.48904357363	0.43200874875	0.424631685745	0.398748967116	0.497252070521	0.516269632852	0.586286698357	0.438129521531	0.40446865424	0.319946024207	0.400958174086	0.492960543203	0.4140329568	0.37072396915	0.397178909616	0.0	0.456882700797	0.432922998557	0.39907701925	0.41627142158	0.456883210322	0.477947696273	0.380310077519	0.431439974258	0.379600796133	0.448103598908	0.438480498486	0.387906514267	0.491571998337	0.25701797472
MorexRoot23	0.405487666742	0.448566583306	0.366900170577	0.429983481286	0.351985899146	0.406771142201	0.50418637955	0.45121057291	0.460336745432	0.462816263492	0.462437998967	0.468034617532	0.532036722908	0.477069222749	0.416682481724	0.481346933704	0.431391120159	0.474744116781	0.485400646908	0.508195251461	0.512293427246	0.413494012895	0.447612695926	0.36346813329	0.455722756963	0.454452996088	0.418660133653	0.456882700797	0.0	0.317208607551	0.609455717346	0.560743936083	0.310249397037	0.340496401821	0.604475417083	0.250730877411	0.418155706045	0.363609715607	0.291992699454	0.448271163061	0.355334763962	0.505795200502
MorexRoot20	0.322973534407	0.35217141143	0.271827439799	0.311943899543	0.302403478422	0.332755143398	0.304862591335	0.378644672763	0.298967928088	0.338009515664	0.359201172833	0.271968680089	0.448020956518	0.365242949012	0.356403808896	0.398225488326	0.263448979289	0.418653848471	0.466623446958	0.460313392726	0.405483273001	0.368973124955	0.309029601042	0.36951499895	0.341407125889	0.41361569628	0.300388429177	0.432922998557	0.317208607551	0.0	0.557937178771	0.466056161989	0.319663839815	0.292085115233	0.513991759867	0.340536616911	0.38158764667	0.212332426524	0.355994875291	0.353637623266	0.375006617468	0.398471626427
Bulk23	0.507544544288	0.578680131126	0.51166952723	0.389884953521	0.563066952689	0.505823563887	0.469552826151	0.304420727843	0.485083378123	0.37760895308	0.463505504124	0.486009832105	0.475673592848	0.496393754746	0.458381013349	0.321854592214	0.558801873585	0.520472805788	0.687548024277	0.423440225644	0.406423005662	0.349404733292	0.462619550737	0.634330354054	0.390708675634	0.346870499447	0.477181962911	0.39907701925	0.609455717346	0.557937178771	0.0	0.175482602058	0.606734196386	0.626448872485	0.124227005726	0.575120521965	0.444813536056	0.616488153539	0.603814526757	0.607704601191	0.634757935869	0.308052494562
Bulk20	0.405852617389	0.502187143058	0.451492281605	0.260519314869	0.484103992983	0.440860215054	0.443215752146	0.233706084611	0.407005573059	0.326866476482	0.386543014253	0.3899973099	0.449182256247	0.451314664097	0.382721933124	0.276011490698	0.479500633638	0.480484962483	0.615018235057	0.385580834058	0.315744785462	0.268488967299	0.460722463012	0.625675575359	0.283367069951	0.335067330014	0.395448129526	0.41627142158	0.560743936083	0.466056161989	0.175482602058	0.0	0.552108254984	0.551723222346	0.100908866351	0.526056225019	0.395959828766	0.539860174853	0.548528460664	0.562060927293	0.629408862727	0.279561775352
RumRoot20	0.31652268526	0.361377457747	0.357490951806	0.428814245978	0.296507170799	0.302806905866	0.450786446586	0.465079814456	0.41230067769	0.466034067624	0.355116571923	0.417326870001	0.415671996739	0.388761238491	0.370587568925	0.441777579904	0.319005219527	0.429905277783	0.355430290664	0.438920091065	0.426834808569	0.46026946015	0.452581443608	0.387490055817	0.384665484854	0.426933033822	0.369156801962	0.456883210322	0.310249397037	0.319663839815	0.606734196386	0.552108254984	0.0	0.377191604257	0.595853235882	0.235949066825	0.389486384666	0.288472478037	0.184337920884	0.379821609282	0.370043955209	0.489411259277
HIDRoot20	0.326525381857	0.403777081403	0.329802318582	0.446083964328	0.307639116352	0.386371327018	0.391852472306	0.495703436445	0.358246493979	0.43829593343	0.393004110054	0.356230215431	0.490956085307	0.394065099758	0.474095352011	0.481475597425	0.280042907003	0.484103622331	0.466054328477	0.485293309668	0.459081671696	0.477214518482	0.372117813305	0.406646068293	0.397208327531	0.451371123677	0.28226280586	0.477947696273	0.340496401821	0.292085115233	0.626448872485	0.551723222346	0.377191604257	0.0	0.59384181415	0.333667480665	0.422320180626	0.262398714218	0.367900840823	0.328037077549	0.269628750625	0.445954709771
Bulk22	0.464181530441	0.534912090229	0.502183883495	0.330579700356	0.527697303802	0.501256725001	0.426586090628	0.292898807126	0.439418464092	0.368427242075	0.418590308531	0.447501778094	0.464654112734	0.478491845916	0.433749534925	0.304337414966	0.521339752188	0.50310292515	0.649622498954	0.412617924528	0.352893484627	0.329174463106	0.497998837162	0.657826291252	0.338429938219	0.38537444719	0.443784824089	0.380310077519	0.604475417083	0.513991759867	0.124227005726	0.100908866351	0.595853235882	0.59384181415	0.0	0.56654584325	0.423555187441	0.579120399187	0.593135588242	0.590860846626	0.657376361754	0.243405480632
MorexRoot22	0.293928082057	0.405332766366	0.302528714735	0.409670313879	0.268617029267	0.30547989642	0.445996990796	0.421345736189	0.39510198846	0.439314125174	0.356566107567	0.407991383204	0.428108362857	0.381791514271	0.350005608145	0.422424908408	0.312346142156	0.411267307896	0.409282741547	0.415614677891	0.435357200099	0.407730782435	0.414508174343	0.319227894412	0.355503596332	0.410246567812	0.291838412629	0.431439974258	0.250730877411	0.340536616911	0.575120521965	0.526056225019	0.235949066825	0.333667480665	0.56654584325	0.0	0.348526820821	0.285189291842	0.238940035244	0.370553938383	0.339440436898	0.458763234203
HIDRhizo22	0.353848898845	0.370283979508	0.351855677692	0.334492958694	0.348835577638	0.29638897996	0.426264630786	0.318578180412	0.362178414763	0.3435905002	0.319927900465	0.407901051298	0.324877906746	0.371622032608	0.335218603039	0.274546147248	0.360192656898	0.351764496695	0.520662493733	0.335686790772	0.378011579406	0.326581611662	0.358744469053	0.452791493622	0.301650967989	0.339840507901	0.300648679607	0.379600796133	0.418155706045	0.38158764667	0.444813536056	0.395959828766	0.389486384666	0.422320180626	0.423555187441	0.348526820821	0.0	0.420190178063	0.384408609464	0.38823666163	0.465951906318	0.330588006724
HIDRoot21	0.346990106465	0.332103592496	0.311590137009	0.428873278555	0.309202082644	0.357085764112	0.326939681901	0.479493628574	0.322703671255	0.412035017492	0.37100553953	0.334939169347	0.473156673537	0.327835857711	0.411040964633	0.460983556539	0.241995945377	0.460874553668	0.392462163045	0.466919378474	0.439836040051	0.470175241869	0.400007756316	0.330767803581	0.379425392598	0.462600540917	0.329632483242	0.448103598908	0.363609715607	0.212332426524	0.616488153539	0.539860174853	0.288472478037	0.262398714218	0.579120399187	0.285189291842	0.420190178063	0.0	0.254393024607	0.324268546435	0.36099775917	0.476329661146
HIDRoot22	0.359572202519	0.361284541977	0.367082036661	0.444809382338	0.327668894123	0.343301432088	0.446929112245	0.478586964674	0.431162246013	0.46124513822	0.398637201422	0.450777142909	0.429485129517	0.390717557088	0.379976776989	0.453017477198	0.363632200134	0.458068125413	0.356658393672	0.475020629856	0.469522300051	0.452868142083	0.459288445824	0.35271786756	0.361132679144	0.455716251837	0.378497433258	0.438480498486	0.291992699454	0.355994875291	0.603814526757	0.548528460664	0.184337920884	0.367900840823	0.593135588242	0.238940035244	0.384408609464	0.254393024607	0.0	0.357733496802	0.40964268233	0.507521794819
RumRhizo22	0.426923202495	0.431056122436	0.357662589264	0.451876043809	0.405801006945	0.392185060715	0.43683910035	0.47663818778	0.366830909396	0.414432949755	0.428732964204	0.405067451215	0.44559696501	0.398116410117	0.418142931109	0.456846762874	0.325006961995	0.481242020745	0.480129475256	0.441051508921	0.481066622848	0.44416722371	0.367883907277	0.368325194507	0.408719283665	0.440470530981	0.358632456866	0.387906514267	0.448271163061	0.353637623266	0.607704601191	0.562060927293	0.379821609282	0.328037077549	0.590860846626	0.370553938383	0.38823666163	0.324268546435	0.357733496802	0.0	0.317429969011	0.49483117574
RumRoot21	0.454825529197	0.534497203832	0.386646754571	0.535532523261	0.432180813931	0.42465910393	0.490151170172	0.553204823931	0.452707454718	0.49016578538	0.470362464595	0.460849564003	0.524833646113	0.435179514408	0.486514362712	0.522845788979	0.367604636205	0.518128380844	0.572684642438	0.527398710854	0.546792002456	0.506063499026	0.36781754864	0.270563635164	0.488501977119	0.448243404638	0.412685866333	0.491571998337	0.355334763962	0.375006617468	0.634757935869	0.629408862727	0.370043955209	0.269628750625	0.657376361754	0.339440436898	0.465951906318	0.36099775917	0.40964268233	0.317429969011	0.0	0.53437305053
HIDRhizo20	0.391588688362	0.45639173734	0.402267174713	0.277334010039	0.405676165198	0.388516798866	0.314040755659	0.287083689921	0.386460562578	0.385722557401	0.369947209576	0.355503772539	0.447956496572	0.39182284854	0.404089962046	0.31397151354	0.437575171133	0.438458246578	0.574529064189	0.36215777808	0.315505845438	0.308767406754	0.380368763986	0.574268710668	0.3232824888	0.287499401733	0.316051074432	0.25701797472	0.505795200502	0.398471626427	0.308052494562	0.279561775352	0.489411259277	0.445954709771	0.243405480632	0.458763234203	0.330588006724	0.476329661146	0.507521794819	0.49483117574	0.53437305053	0.0
